data_id,period,event_type_code,event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities
CON1989841,2018 August,3,Battle-Non-state actor overtakes territory,Taliban,0,Military Forces of Afghanistan (2004-),NATO: North Atlantic Treaty Organization; Military Forces of United States; Police Forces of Afghanistan (2004-),1,12,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,1,Associated Press; Pajhwok Afghan News English; BBC Monitoring; Radio Bost; NY Times,Subnational-International,"On 10-August-2018 Taliban militants launched a multi-pronged assault in various parts of Ghazni city. The Taliban militants seized several parts of the city and captured dozens of armoured vehicles, as well as light and heavy weapons and ammunition. Taliban militants also set fire to multiple transmission boosters of state-run and private TV channels and the Election Commision's provincial office. US aircraft were present to support the Afghan military and police forces defending the city, although Taliban took almost complete control. Estimates place the total fatality count over six days at a minimum of 155 police and soldiers, 60 civilians, and 430 Taliban militants, although numbers vary significantly across sources. 645 fatalities split over six days.",107
CON1989844,2018 August,3,Battle-Non-state actor overtakes territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Dih Yak,0,Dehak,33.4666,68.65,1,BBC Monitoring; Tolo News,National,"On 13-August-2018 Taliban militants claimed to have captured the headquarters of Dehak district, Ghazni province, from police forces. No casualties reported.",0
CON1989846,2018 August,3,Battle-Non-state actor overtakes territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,1,BBC Monitoring; Paiwastoon Ghag,National,"On 13-August-2018 a local media source claimed that Taliban militants captured parts of Tarinkot city, Tarinkot district, Urozgan province. The local Afghan security forces dispute this claim.",0
CON1989850,2018 August,3,Battle-Non-state actor overtakes territory,Taliban,0,Militia (Pro-Government),0,3,23,Southern Asia,Afghanistan,Faryab,Pashtun Kot,0,Chaqmaq,35.8752,65.0679,1,BBC Monitoring; Afghan Islamic Press News Agency,National,"On 16-August-2018 10 anti-Taliban uprising forces were killed, 1 injured, and 15 surrendered in clashes with Taliban militants who captured the Chaqmaq area of Pashtunkot district, Faryab province.",10
CON1989851,2018 August,3,Battle-Non-state actor overtakes territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Ajristan,0,Sangar,33.5239,67.2058,2,BBC Monitoring; Shamshad TV,Subnational,"On 16-August-2018 multiple Afghan Forces were killed and some retreated in a clash with Taliban militants who captured Ajristan district, Ghazni province. Unknown fatalities coded as 10.",10
CON1989853,2018 August,3,Battle-Non-state actor overtakes territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Khugiani,0,Khugiani,33.56,68.3,2,BBC Monitoring; Ghaznawian TV,National,On 18-August-2018 Taliban militants reportedly captured the Khugiani district of Ghazni province. No casualties were reported.,0
CON1989854,2018 August,3,Battle-Non-state actor overtakes territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Khwaja Umari,0,Khwaja Umari,33.6881,68.4019,2,BBC Monitoring; Ghaznawian TV,National,On 18-August-2018 Taliban militants reportedly captured the Khwaja Umari district of Ghazni province. No casualties were reported.,0
CON1989856,2018 August,3,Battle-Non-state actor overtakes territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Faryab,Bilchiragh,0,Bilchiragh,35.8403,65.2309,2,BBC Monitoring; Ghaznawian TV,National,On 19-August-2018 Taliban militants reportedly captured Bilchiragh district in Faryab province. No casualties were reported.,0
CON1989862,2018 August,3,Battle-Non-state actor overtakes territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Badghis,Gormach,0,Gormach,35.7258,63.7882,2,Pajhwok Afghan News Agency,National,"On 27-August-2018, Taliban militants reportedly captured the district of Gormach from Afghan Security forces in Badghis province. No fatalities were reported.",0
CON1989865,2018 September,3,Battle-Non-state actor overtakes territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Balkh,Dawlat Abad,0,Chahi,37.0037,66.6896,1,BBC Monitoring; Negah TV,Subnational,"On 03-September-2018, it was reported that Taliban militants captured the Chahi area of Dawlat Abad district, Balkh province, during armed clashes.",0
CON1989870,2018 September,3,Battle-Non-state actor overtakes territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Jowzjan,Khamyab,0,Khamyab,37.5275,65.7583,2,BBC Monitoring; Afghan Channel One; VOA News,National-International,"On 10-September-2018, it was reported that Taliban militants captured Khamyab district of Jowzjan province after clashes with Afghan security forces. No casualties were reported.",0
CON1897891,2018 October,3,Battle-Non-state actor overtakes territory,Taliban,0,Police Forces of Afghanistan (2004-),Police Forces of Afghanistan (2004-) Afghan Local Police,1,12,Southern Asia,Afghanistan,Samangan,Dara i Sufi Payan,0,Dara i Sufi Payan,35.9552,67.2692,2,Pajhwok News English,National,"On 20-October-2018, Taliban militants captured 5 villages from Afghan National and Local Police in the Dara I Sufi Payan district of Samangan province. The militants prohibited civilians from voting during the parliamentary elections.",0
