data_id,period,event_type_code,event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities
CON1978968,2018 April,6,Remote violence,NATO: North Atlantic Treaty Organization,Military Forces of United States,Islamic State (Afghanistan),0,2,28,Southern Asia,Afghanistan,Nangarhar,Achin,0,Sra Kala,34.1258,70.7133,2,Khaama Press,Subnational,"As reported on April 25th, 3 Islamic State militants were killed, and 2 injured, in a recent US drone strike on their position in the Pekha area of Achin district, Nangarhar.",3
CON1978960,2018 April,6,Remote violence,NATO: North Atlantic Treaty Organization,Military Forces of United States,Islamic State (Afghanistan),0,2,28,Southern Asia,Afghanistan,Kunar,Shaygal Aw Shiltan,0,Shaigal Aw Shiltan,34.9692,71.2717,2,BBC Monitoring; Noor TV,Subnational,"On April 26th, 3 Islamic State militants were killed by a US drone strike on their position in Shaigal Aw Shiltan district of Kunar.",3
CON1598438,2018 April,6,Remote violence,Taliban,0,Military Forces of Afghanistan (2004-),Civilians (Afghanistan),1,12,Southern Asia,Afghanistan,Helmand,Nad Ali,0,Loy Bagh,31.6317,64.259,1,Pajhwok Afghan News English,National,"On April 27th, 2 Afghan army soldiers and 4 civilians were killed, while 3 soldiers and 7 civilians were injured, when Taliban militants detonated a remote controlled car bomb targetting the soldiers in the Loy Bagh area of Nad Ali district, Helmand province.",6
CON1598437,2018 April,6,Remote violence,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Kunduz,Khan Abad,0,Khwajah Pistah,36.6751,69.0161,2,BBC Monitoring; Afghan Islamic Press news agency; Pajhwok Afghan News English,National,"On April 27th, 2 Afghan police officers were killed, and 2 others injured, when Taliban militants detonated a remote controlled IED under their Humvee in the Khwaja Pesta area of Khan Abad district, Kunduz.",2
CON1978952,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Dur Baba,0,Dur Baba,34.0397,70.93,2,Bakhtar News Agency,National,"On April 27th, a total of 18 Islamic State militants were killed by Afghan military airstrikes on their hideouts in the Dur Baba, Khogyani, Achin, and Dih Bala districts of Nangarhar. Fatalities split across four events.",4
CON1978953,2018 April,6,Remote violence,NATO: North Atlantic Treaty Organization,Military Forces of United States,Taliban,0,2,28,Southern Asia,Afghanistan,Nangarhar,Bati Kot,0,Bati Kot,34.2435,70.7285,2,Khaama Press,Subnational,"As reported on April 27th, at least 3 Taliban militants were killed, and another injured, by a US drone strike on their hideout in the Kkochiano area of Bati Kot district, Nangarhar.",3
CON1598474,2018 April,6,Remote violence,Unidentified Armed Group (Afghanistan),0,Police Forces of Afghanistan (2004-),Civilians (Afghanistan),1,13,Southern Asia,Afghanistan,Nangarhar,Jalalabad,0,Jalalabad,34.4265,70.4515,1,Pajhwok Afghan News English,National,"On April 27th, 2 traffic policemen and 4 civilians were injured when a bomb that was planted inside a police booth detonated in Jalalabad city. No group claimed responsibility.",0
CON1978954,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Dih Bala,0,Dih Bala,34.0923,70.469,2,Bakhtar News Agency,National,"On April 27th, a total of 18 Islamic State militants were killed by Afghan military airstrikes on their hideouts in the Dur Baba, Khogyani, Achin, and Dih Bala districts of Nangarhar. Fatalities split across four events.",5
CON1978955,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Achin,0,Sra Kala,34.1258,70.7133,2,Bakhtar News Agency,National,"On April 27th, a total of 18 Islamic State militants were killed by Afghan military airstrikes on their hideouts in the Dur Baba, Khogyani, Achin, and Dih Bala districts of Nangarhar. Fatalities split across four events.",5
CON1978956,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Khogyani,0,Kaga,34.2409,70.1827,2,Bakhtar News Agency,National,"On April 27th, a total of 18 Islamic State militants were killed by Afghan military airstrikes on their hideouts in the Dur Baba, Khogyani, Achin, and Dih Bala districts of Nangarhar. Fatalities split across four events.",4
CON1978947,2018 April,6,Remote violence,NATO: North Atlantic Treaty Organization,Military Forces of United States,Islamic State (Afghanistan),0,2,28,Southern Asia,Afghanistan,Nangarhar,Dih Bala,0,Dih Bala,34.0923,70.469,2,Khaama Press,Subnational,"On April 28th, 15 Islamic State militants were killed by a US drone strike on their position in Dih Bala district of Nangarhar.",15
CON1978948,2018 April,6,Remote violence,NATO: North Atlantic Treaty Organization,Military Forces of United States,Islamic State (Afghanistan),0,2,28,Southern Asia,Afghanistan,Kunar,Shaygal Aw Shiltan,0,Shaigal Aw Shiltan,34.9692,71.2717,2,Bakhtar News Agency,National,"On April 28th, 6 Islamic State militants were killed by an US drone strike on their hideout in Shaigal Aw Shiltan district of Kunar province.",6
CON1602472,2018 April,6,Remote violence,Taliban,0,Civilians (Afghanistan),0,7,27,Southern Asia,Afghanistan,Faryab,Khwaja Sabz Posh,0,Qarah Shaykhi,36.1623,64.8848,1,Pajhwok Afghan News English,National,"On April 28th, 2 civilians were killed, and 4 injured, by a Taliban-suspected mortar which landed in the Qarah Shaykhi locality of Khwaja Sabz Posh district, Faryab.",2
CON1739052,2018 April,6,Remote violence,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Herat,Kushk,0,Kushk,34.8711,62.5476,2,BBC Monitoring; Voice of Jihad,National,"As reported by Taliban sources on April 28th, 4 Afghan soldiers were killed when a Taliban mine destroyed their vehicle in Kushk district of Herat province.",4
CON1739059,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Laghman,Mehtar Lam,0,Mehtar Lam,34.6714,70.2094,3,Afghan Ministry of Defense,National,"On April 28th, Afghan forces shelled and bombed militantsO positions by artilleries and air force in forces in Laghman, Kapisa, Khost, Logar, Paktia, Badghis, and Takhar provinces.",0
CON1739060,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kapisa,Mahmud Raqi,0,Mahmud-e-Raqi,35.0164,69.3445,3,Afghan Ministry of Defense,National,"On April 28th, Afghan forces shelled and bombed militantsO positions by artilleries and air force in forces in Laghman, Kapisa, Khost, Logar, Paktia, Badghis, and Takhar provinces.",0
CON1739061,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Khost,Khost,0,Khost,33.3395,69.9204,3,Afghan Ministry of Defense,National,"On April 28th, Afghan forces shelled and bombed militantsO positions by artilleries and air force in forces in Laghman, Kapisa, Khost, Logar, Paktia, Badghis, and Takhar provinces.",0
CON1739062,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Logar,Pul i Alam,0,Puli Alam,33.9953,69.0227,3,Afghan Ministry of Defense,National,"On April 28th, Afghan forces shelled and bombed militantsO positions by artilleries and air force in forces in Laghman, Kapisa, Khost, Logar, Paktia, Badghis, and Takhar provinces.",0
CON1739063,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Paktia,Gardez,0,Gardez,33.5974,69.2259,3,Afghan Ministry of Defense,National,"On April 28th, Afghan forces shelled and bombed militantsO positions by artilleries and air force in forces in Laghman, Kapisa, Khost, Logar, Paktia, Badghis, and Takhar provinces.",0
CON1739064,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Badghis,Qala i Naw,0,Qala i Naw,34.9874,63.1289,3,Afghan Ministry of Defense,National,"On April 28th, Afghan forces shelled and bombed militantsO positions by artilleries and air force in forces in Laghman, Kapisa, Khost, Logar, Paktia, Badghis, and Takhar provinces.",0
CON1739065,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Takhar,Taluqan,0,Taloqan,36.7341,69.5336,3,Afghan Ministry of Defense,National,"On April 28th, Afghan forces shelled and bombed militantsO positions by artilleries and air force in forces in Laghman, Kapisa, Khost, Logar, Paktia, Badghis, and Takhar provinces.",0
CON1602491,2018 April,6,Remote violence,Islamic State (Afghanistan),0,Civilians (Afghanistan),0,7,27,Southern Asia,Afghanistan,Nangarhar,Jalalabad,0,Jalalabad,34.4265,70.4515,1,BBC Monitoring; Telegram messaging service in Arabic; Khaama Press,Other-Subnational,"On April 29th, at least 6 civilians were injured when an Islamic State planted rickshaw bomb exploded near a mosque where voting registration was occurring in Jalalabad city.",0
CON1602490,2018 April,6,Remote violence,Taliban,0,Civilians (Afghanistan),0,7,27,Southern Asia,Afghanistan,Nangarhar,Surkh Rod,0,Sultanpur,34.412,70.2963,2,Pajhwok Afghan News English,National,"On April 29th, 3 civilians were killed, and 8 wounded, when an exploded Taliban shell exploded in their village in Surkh Rod district of Nangarhar.",3
CON1978945,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Farah,Farah,0,Farah,32.3745,62.1164,1,Bakhtar News Agency,National,"On April 29th, a total of 8 Taliban militants were killed during Afghan military airstrikes on their hideouts in Bala Buluk district and the subburbs of Farah city, both in Farah province. Fatalities split across two events.",4
CON1978946,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Farah,Bala Buluk,0,Bala Buluk,32.6357,62.4654,2,Bakhtar News Agency,National,"On April 29th, a total of 8 Taliban militants were killed during Afghan military airstrikes on their hideouts in Bala Buluk district and the subburbs of Farah city, both in Farah province. Fatalities split across two events.",4
CON1739074,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kapisa,Mahmud Raqi,0,Mahmud-e-Raqi,35.0164,69.3445,3,Afghan Ministry of Defense,National,"On April 29th, Afghan forces shelled and bombed militantsO positions by artilleries and air force in Kapisa, Khost, Logar, Paktia, Paktika, Kandahar, Urozgan, Badghis, Balkh, and Takhar provinces.",0
CON1739075,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Khost,Khost,0,Khost,33.3395,69.9204,3,Afghan Ministry of Defense,National,"On April 29th, Afghan forces shelled and bombed militantsO positions by artilleries and air force in Kapisa, Khost, Logar, Paktia, Paktika, Kandahar, Urozgan, Badghis, Balkh, and Takhar provinces.",0
CON1739076,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Logar,Pul i Alam,0,Puli Alam,33.9953,69.0227,3,Afghan Ministry of Defense,National,"On April 29th, Afghan forces shelled and bombed militantsO positions by artilleries and air force in Kapisa, Khost, Logar, Paktia, Paktika, Kandahar, Urozgan, Badghis, Balkh, and Takhar provinces.",0
CON1739077,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Paktia,Gardez,0,Gardez,33.5974,69.2259,3,Afghan Ministry of Defense,National,"On April 29th, Afghan forces shelled and bombed militantsO positions by artilleries and air force in Kapisa, Khost, Logar, Paktia, Paktika, Kandahar, Urozgan, Badghis, Balkh, and Takhar provinces.",0
CON1739078,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Paktika,Sharana,0,Sharan,33.1757,68.7304,3,Afghan Ministry of Defense,National,"On April 29th, Afghan forces shelled and bombed militantsO positions by artilleries and air force in Kapisa, Khost, Logar, Paktia, Paktika, Kandahar, Urozgan, Badghis, Balkh, and Takhar provinces.",0
CON1739079,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kandahar,Kandahar,0,Kandahar,31.6133,65.7101,3,Afghan Ministry of Defense,National,"On April 29th, Afghan forces shelled and bombed militantsO positions by artilleries and air force in Kapisa, Khost, Logar, Paktia, Paktika, Kandahar, Urozgan, Badghis, Balkh, and Takhar provinces.",0
CON1739080,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,3,Afghan Ministry of Defense,National,"On April 29th, Afghan forces shelled and bombed militantsO positions by artilleries and air force in Kapisa, Khost, Logar, Paktia, Paktika, Kandahar, Urozgan, Badghis, Balkh, and Takhar provinces.",0
CON1739081,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Badghis,Qala i Naw,0,Qala i Naw,34.9874,63.1289,3,Afghan Ministry of Defense,National,"On April 29th, Afghan forces shelled and bombed militantsO positions by artilleries and air force in Kapisa, Khost, Logar, Paktia, Paktika, Kandahar, Urozgan, Badghis, Balkh, and Takhar provinces.",0
CON1739082,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Balkh,Balkh,0,Balkh,36.7564,66.8972,3,Afghan Ministry of Defense,National,"On April 29th, Afghan forces shelled and bombed militantsO positions by artilleries and air force in Kapisa, Khost, Logar, Paktia, Paktika, Kandahar, Urozgan, Badghis, Balkh, and Takhar provinces.",0
CON1739083,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Takhar,Taluqan,0,Taloqan,36.7341,69.5336,3,Afghan Ministry of Defense,National,"On April 29th, Afghan forces shelled and bombed militantsO positions by artilleries and air force in Kapisa, Khost, Logar, Paktia, Paktika, Kandahar, Urozgan, Badghis, Balkh, and Takhar provinces.",0
CON1978935,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Dih Bala,0,Dih Bala,34.0923,70.469,2,Bakhtar News Agency,National,"On April 30th, a total of 21 Islamic State militants were killed by Afghan military airstrikes on their positions in Achin, Dih Bala, Batikot, and Rodat districts of Nangarhar. Fatalities split across four events.",5
CON1602506,2018 April,6,Remote violence,Unidentified Armed Group (Afghanistan),0,Civilians (Afghanistan),0,7,37,Southern Asia,Afghanistan,Logar,Pul i Alam,0,Puli Alam,33.9953,69.0227,2,Khaama Press,Subnational,"On April 30th, 2 civilians were killed when their vehicle hit a landmine in the Choni area near Puli Alam city, Logar.",2
CON1602501,2018 April,6,Remote violence,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Herat,Kushk,0,Kushk,34.8711,62.5476,2,BBC Monitoring; Voice of Jihad,National,"As reported by Taliban sources on April 30th, 4 Afghan soldiers were killed, and 8 injured, when their vehicle hit a mine in Kushk district of Herat province.",4
CON1978936,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban,Civilians (Afghanistan),2,12,Southern Asia,Afghanistan,Helmand,Nad Ali,0,Nad-e Ali,31.6323,64.2645,2,Associated Press International,International,"On April 30th, 12 Taliban militants and 6 civilians were killed by an Afghan military airstrike on a Taliban position in Nad Ali district, Helmand, close to Lashkargah city.",18
CON1978937,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Rodat,0,Rodat,34.272,70.5679,2,Bakhtar News Agency,National,"On April 30th, a total of 21 Islamic State militants were killed by Afghan military airstrikes on their positions in Achin, Dih Bala, Batikot, and Rodat districts of Nangarhar. Fatalities split across four events.",6
CON1978938,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Bati Kot,0,Bati Kot,34.2435,70.7285,2,Bakhtar News Agency,National,"On April 30th, a total of 21 Islamic State militants were killed by Afghan military airstrikes on their positions in Achin, Dih Bala, Batikot, and Rodat districts of Nangarhar. Fatalities split across four events.",5
CON1978939,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Achin,0,Sra Kala,34.1258,70.7133,2,Bakhtar News Agency,National,"On April 30th, a total of 21 Islamic State militants were killed by Afghan military airstrikes on their positions in Achin, Dih Bala, Batikot, and Rodat districts of Nangarhar. Fatalities split across four events.",5
CON1602492,2018 April,6,Remote violence,Islamic State (Afghanistan),0,Police Forces of Afghanistan (2004-) National Directorate of Security,Civilians (Afghanistan),1,12,Southern Asia,Afghanistan,Nangarhar,Behsud,0,Behsud,34.4516,70.4589,2,BBC Monitoring; Telegram messaging service in Arabic; Khaama Press,Other-Subnational,"On April 30th, an NDS officer was killed, and 4 civilians injured, when two IS planted explosives detonated in the same area of Behsud district.",1
CON1739094,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Paktia,Gardez,0,Gardez,33.5974,69.2259,3,Afghan Ministry of Defense,National,"On April 30th, Afghan forces shelled and bombed militantsO positions and sanctuaries by artilleries and air forces in Paktia, Kandahar, and Balkh provinces.",0
CON1739095,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kandahar,Kandahar,0,Kandahar,31.6133,65.7101,3,Afghan Ministry of Defense,National,"On April 30th, Afghan forces shelled and bombed militantsO positions and sanctuaries by artilleries and air forces in Paktia, Kandahar, and Balkh provinces.",0
CON1739096,2018 April,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Balkh,Balkh,0,Balkh,36.7564,66.8972,3,Afghan Ministry of Defense,National,"On April 30th, Afghan forces shelled and bombed militantsO positions and sanctuaries by artilleries and air forces in Paktia, Kandahar, and Balkh provinces.",0
CON1602512,2018 May,6,Remote violence,Unidentified Armed Group (Afghanistan),0,Civilians (Afghanistan),0,7,37,Southern Asia,Afghanistan,Helmand,Nahri Saraj,0,Girishk,31.8209,64.57,2,Associated Press International,International,"As reported on May 1st, 3 civilians were killed when their vehicle struck a landmine in Nahri Saraj district of Helmand.",3
CON1602511,2018 May,6,Remote violence,Unidentified Armed Group (Afghanistan),0,Civilians (Afghanistan),Government of Afghanistan (2004-); Private Security Forces (Afghanistan),7,37,Southern Asia,Afghanistan,Nangarhar,Kama,0,Kama,34.4432,70.6565,2,Pajhwok Afghan News English; Bakhtar News Agency,National,"On May 1st, a security guard was killed, and a provincial council member, 2 other guards, and a civilian, were injured, when an IED targetting the official detonated in the Tairai area of Kama district, Nangarhar. No group claimed responsibility.",1
CON1978930,2018 May,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,1,Khaama Press,Subnational,"As reported on May 1st, 9 Taliban militants were killed, and 12 injured, during an Afghan military airstrike in Tarinkot city.",9
CON1739104,2018 May,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Laghman,Mehtar Lam,0,Mehtar Lam,34.6714,70.2094,3,Afghan Ministry of Defense,National,"On May 1st, Afghan forces shelled and bombed militantsO positions and sanctuaries by artilleries and air forces in Laghman, Kapisa, Khost, Kandahar and Badghis provinces.",0
CON1739105,2018 May,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kapisa,Mahmud Raqi,0,Mahmud-e-Raqi,35.0164,69.3445,3,Afghan Ministry of Defense,National,"On May 1st, Afghan forces shelled and bombed militantsO positions and sanctuaries by artilleries and air forces in Laghman, Kapisa, Khost, Kandahar and Badghis provinces.",0
CON1739106,2018 May,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Khost,Khost,0,Khost,33.3395,69.9204,3,Afghan Ministry of Defense,National,"On May 1st, Afghan forces shelled and bombed militantsO positions and sanctuaries by artilleries and air forces in Laghman, Kapisa, Khost, Kandahar and Badghis provinces.",0
CON1739107,2018 May,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kandahar,Kandahar,0,Kandahar,31.6133,65.7101,3,Afghan Ministry of Defense,National,"On May 1st, Afghan forces shelled and bombed militantsO positions and sanctuaries by artilleries and air forces in Laghman, Kapisa, Khost, Kandahar and Badghis provinces.",0
CON1739108,2018 May,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Badghis,Qala i Naw,0,Qala i Naw,34.9874,63.1289,3,Afghan Ministry of Defense,National,"On May 1st, Afghan forces shelled and bombed militantsO positions and sanctuaries by artilleries and air forces in Laghman, Kapisa, Khost, Kandahar and Badghis provinces.",0
CON1978928,2018 May,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Badakhshan,Tishkan,0,Tishkan,36.8817,70.2767,2,Khaama Press,Subnational,"As reported on May 2nd, 4 suspected Taliban militants were killed, and 2 wounded, during Afghan military airstrikes in Tishkan district of Badakshan province.",4
CON1978924,2018 May,6,Remote violence,Military Forces of Afghanistan (2004-),0,Unidentified Armed Group (Afghanistan),Unidentified Armed Group (International),3,13,Southern Asia,Afghanistan,Farah,Bakwa,0,Sultan Bakwa,32.2414,62.9494,2,Bakhtar News Agency,National,"On May 3rd, a total of 21 unidentified militants (some one which were from other countries), where killed by Afghan military airstrikes on their hideouts in Bakwa district and Farah city, both in Farah province. Fatalities split across two events.",10
CON1978925,2018 May,6,Remote violence,Military Forces of Afghanistan (2004-),0,Unidentified Armed Group (Afghanistan),Unidentified Armed Group (International),3,13,Southern Asia,Afghanistan,Farah,Farah,0,Farah,32.3745,62.1164,1,Bakhtar News Agency,National,"On May 3rd, a total of 21 unidentified militants (some one which were from other countries), where killed by Afghan military airstrikes on their hideouts in Bakwa district and Farah city, both in Farah province. Fatalities split across two events.",11
CON1604584,2018 May,6,Remote violence,Taliban,0,Police Forces of Afghanistan (2004-),Military Forces of Afghanistan (2004-),1,12,Southern Asia,Afghanistan,Nangarhar,Jalalabad,0,Jalalabad,34.4265,70.4515,1,BBC Monitoring; Voice of Jihad,National,"Taliban sources reported that on May 3rd, 3 police personnel were killed when a vehicle carrying police and Afghan soldiers struck a Taliban-planted mine on Ring road in Jalalabad.",3
CON1972742,2018 May,6,Remote violence,Military Forces of Afghanistan (2004-) Special Forces,Military Forces of Afghanistan (2004-),Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Dih Bala,0,Dih Bala,34.0923,70.469,2,Bakhtar News Agency,National,"On May 4th, a total of 18 Islamic State militants were killed during coordinated air and ground operations by Afghan Special Forces and Air Force in the Shinwar, Rodat, Kot, and Dih Bala districts of Nangarhar. Fatalities split across four events.",5
CON1972743,2018 May,6,Remote violence,Military Forces of Afghanistan (2004-) Special Forces,Military Forces of Afghanistan (2004-),Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Kot,0,Kot,34.1032,70.4607,2,Bakhtar News Agency,National,"On May 4th, a total of 18 Islamic State militants were killed during coordinated air and ground operations by Afghan Special Forces and Air Force in the Shinwar, Rodat, Kot, and Dih Bala districts of Nangarhar. Fatalities split across four events.",5
CON1972744,2018 May,6,Remote violence,Military Forces of Afghanistan (2004-) Special Forces,Military Forces of Afghanistan (2004-),Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Rodat,0,Rodat,34.272,70.5679,2,Bakhtar News Agency,National,"On May 4th, a total of 18 Islamic State militants were killed during coordinated air and ground operations by Afghan Special Forces and Air Force in the Shinwar, Rodat, Kot, and Dih Bala districts of Nangarhar. Fatalities split across four events.",4
CON1972745,2018 May,6,Remote violence,Military Forces of Afghanistan (2004-) Special Forces,Military Forces of Afghanistan (2004-),Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Shinwar,0,Shinwar,34.1959,70.8318,2,Bakhtar News Agency,National,"On May 4th, a total of 18 Islamic State militants were killed during coordinated air and ground operations by Afghan Special Forces and Air Force in the Shinwar, Rodat, Kot, and Dih Bala districts of Nangarhar. Fatalities split across four events.",4
CON1978920,2018 May,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Helmand,Lashkargah,0,Lashkargah,31.5938,64.3716,1,Bakhtar News Agency,National,"On May 4th, 11 Taliban militants were killed during Afghan military airstrikes on their positions in Lashkargah city.",11
CON1739110,2018 May,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Laghman,Mehtar Lam,0,Mehtar Lam,34.6714,70.2094,3,Afghan Ministry of Defense,National,"On May 4st, Afghan forces shelled and bombed militantsO positions and sanctuaries by artilleries and air forces in Laghman, Kandahar, Badghis, Balkh, and Faryab provinces.",0
CON1739111,2018 May,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kandahar,Kandahar,0,Kandahar,31.6133,65.7101,3,Afghan Ministry of Defense,National,"On May 4st, Afghan forces shelled and bombed militantsO positions and sanctuaries by artilleries and air forces in Laghman, Kandahar, Badghis, Balkh, and Faryab provinces.",0
CON1739112,2018 May,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Badghis,Qala i Naw,0,Qala i Naw,34.9874,63.1289,3,Afghan Ministry of Defense,National,"On May 4st, Afghan forces shelled and bombed militantsO positions and sanctuaries by artilleries and air forces in Laghman, Kandahar, Badghis, Balkh, and Faryab provinces.",0
CON1739113,2018 May,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Balkh,Balkh,0,Balkh,36.7564,66.8972,3,Afghan Ministry of Defense,National,"On May 4st, Afghan forces shelled and bombed militantsO positions and sanctuaries by artilleries and air forces in Laghman, Kandahar, Badghis, Balkh, and Faryab provinces.",0
CON1739114,2018 May,6,Remote violence,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Faryab,Maymana,0,Maymana,35.9213,64.7841,3,Afghan Ministry of Defense,National,"On May 4st, Afghan forces shelled and bombed militantsO positions and sanctuaries by artilleries and air forces in Laghman, Kandahar, Badghis, Balkh, and Faryab provinces.",0
CON1604609,2018 May,6,Remote violence,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,1,BBC Monitoring; Voice of Jihad,National,"Taliban sources reported that on May 5th, 4 Afghan army soldiers were killed when their vehicle hit a landmine in Ghazni city.",4
